Animal,Day,Compound,Isomer,PFAS_Intake_ug_day,Hay_Concentration_ug_kg,Feed_Intake_kg_day
E3,18,PFOS,Linear,89.78124448078037,67.49373069936966,1.3302160593356984
E3,18,PFPeA,Linear,46.62376784183822,35.04977068546432,1.3302160593356984
E3,18,PFPeS,Linear,0.0,0.0,1.3302160593356984
E3,18,PFTeDA,Branched,2.3150116274628583,1.740327528912078,1.3302160593356984
E3,18,PFTeDA,Linear,0.2640603473125556,0.19850936654939025,1.3302160593356984
E3,18,PFTrDA,Branched,1.4973879751634085,1.1256727541773888,1.3302160593356984
E3,18,PFTrDA,Linear,0.3559067528555499,0.2675555977224388,1.3302160593356984
E3,18,PFTrDS,Branched,114.28809863167005,85.91694396528698,1.3302160593356984
E3,18,PFTrDS,Linear,3.0602180068504077,2.3005420701195423,1.3302160593356984
E3,18,PFUnDA,Branched,0.5089749755636247,0.38262579375098177,1.3302160593356984
E3,18,PFUnDA,Linear,0.4183804689157828,0.3145206870564466,1.3302160593356984
E3,18,PFUnDS,Branched,179.70703321023973,135.09612363271594,1.3302160593356984
E3,18,PFUnDS,Linear,16.05506766218379,12.069518744347134,1.3302160593356984
E3,18,Sum,Linear,1632.1587495177837,1226.9877047890052,1.3302160593356984
E3,18,Sum EFSA-4,Linear,183.86986962601395,138.22556744491374,1.3302160593356984
E3,18,Sum branched,Linear,950.1006114662655,714.24533240167,1.3302160593356984
E3,18,Sum linear,Linear,682.058138051518,512.742372387335,1.3302160593356984
E4,18,PFBA,Linear,124.1444885874732,143.90402927248593,0.8626894550145116
E4,18,PFBS,Linear,0.4809508070946399,0.557501664473863,0.8626894550145116
E4,18,PFDA,Branched,0.09500693207397704,0.11012877405853871,0.8626894550145116
E4,18,PFDA,Linear,0.48515449179020526,0.5623744314598633,0.8626894550145116
E4,18,PFDS,Branched,142.51034207774876,165.19309613602678,0.8626894550145116
E4,18,PFDS,Linear,97.95051195429271,113.54087080228082,0.8626894550145116
E4,18,PFDoDA,Branched,1.8906518851693792,2.191578758937741,0.8626894550145116
E4,18,PFDoDA,Linear,0.38015882586017236,0.44066706003005174,0.8626894550145116
E4,18,PFDoDS,Branched,64.13166782432823,74.33922769259937,0.8626894550145116
E4,18,PFDoDS,Linear,8.741315117086275,10.132632393123705,0.8626894550145116
E4,18,PFHpA,Branched,0.26087559760474177,0.3023980368467046,0.8626894550145116
E4,18,PFHpA,Linear,1.8935480657529453,2.1949359120439156,0.8626894550145116
E4,18,PFHpS,Linear,0.19496683395096776,0.22599886067656658,0.8626894550145116
E4,18,PFHxA,Linear,6.741978808530945,7.815070381748826,0.8626894550145116
E4,18,PFHxS,Branched,0.18022506781352612,0.20891071145699178,0.8626894550145116
E4,18,PFHxS,Linear,0.7507689173555683,0.8702655549938759,0.8626894550145116
E4,18,PFNA,Branched,0.11816517320047155,0.13697301214662913,0.8626894550145116
E4,18,PFNA,Linear,0.22524235013611088,0.2610931996755681,0.8626894550145116
E4,18,PFNS,Branched,191.36313494713198,221.82157650682424,0.8626894550145116
E4,18,PFNS,Linear,61.223293339216724,70.96793983437165,0.8626894550145116
E4,18,PFOA,Branched,10.122390623009192,11.733527707069191,0.8626894550145116
E4,18,PFOA,Linear,37.591559431480775,43.57484516934131,0.8626894550145116
E4,18,PFOS,Branched,12.031258131193193,13.94622139086053,0.8626894550145116
E4,18,PFOS,Linear,58.226129753935425,67.49373069936966,0.8626894550145116
E4,18,PFPeA,Linear,30.237067571026813,35.04977068546432,0.8626894550145116
E4,18,PFPeS,Linear,0.0,0.0,0.8626894550145116
E4,18,PFTeDA,Branched,1.5013622074639124,1.740327528912078,0.8626894550145116
E4,18,PFTeDA,Linear,0.1712519372437694,0.19850936654939025,0.8626894550145116
E4,18,PFTrDA,Branched,0.9711060148259757,1.1256727541773888,0.8626894550145116
E4,18,PFTrDA,Linear,0.23081739278525262,0.2675555977224388,0.8626894550145116
E4,18,PFTrDS,Branched,74.11964156592575,85.91694396528698,0.8626894550145116
E4,18,PFTrDS,Linear,1.9846533847093841,2.3005420701195423,0.8626894550145116
E4,18,PFUnDA,Branched,0.3300872374855294,0.38262579375098177,0.8626894550145116
E4,18,PFUnDA,Linear,0.27133368010751563,0.3145206870564466,0.8626894550145116
E4,18,PFUnDS,Branched,116.54600127128079,135.09612363271594,0.8626894550145116
E4,18,PFUnDS,Linear,10.41224654784826,12.069518744347134,0.8626894550145116
E4,18,Sum,Linear,1058.5093543539333,1226.9877047890052,0.8626894550145116
E4,18,Sum EFSA-4,Linear,119.24573944812424,138.22556744491374,0.8626894550145116
E4,18,Sum branched,Linear,616.1719165562554,714.24533240167,0.8626894550145116
E4,18,Sum linear,Linear,442.33743779767775,512.742372387335,0.8626894550145116
E2,19,PFBA,Linear,214.087987309154,143.90402927248593,1.4877136407610447
E2,19,PFBS,Linear,0.8294028309847531,0.557501664473863,1.4877136407610447
E2,19,PFDA,Branched,0.16384007940717912,0.11012877405853871,1.4877136407610447
E2,19,PFDA,Linear,0.8366521128980758,0.5623744314598633,1.4877136407610447
E2,19,PFDS,Branched,245.7600224811177,165.19309613602678,1.4877136407610447
E2,19,PFDS,Linear,168.9163022764406,113.54087080228082,1.4877136407610447
E2,19,PFDoDA,Branched,3.2604416144738386,2.191578758937741,1.4877136407610447
E2,19,PFDoDA,Linear,0.6555863962407741,0.44066706003005174,1.4877136407610447
E2,19,PFDoDS,Branched,110.59548308192129,74.33922769259937,1.4877136407610447
E2,19,PFDoDS,Linear,15.074455428067365,10.132632393123705,1.4877136407610447
E2,19,PFHpA,Branched,0.4498816843562034,0.3023980368467046,1.4877136407610447
E2,19,PFHpA,Linear,3.265436096944018,2.1949359120439156,1.4877136407610447
E2,19,PFHpS,Linear,0.33622158782498296,0.22599886067656658,1.4877136407610447
E2,19,PFHxA,Linear,11.626586810435354,7.815070381748826,1.4877136407610447
E2,19,PFHxS,Branched,0.31079931513566134,0.20891071145699178,1.4877136407610447
E2,19,PFHxS,Linear,1.2947059372488703,0.8702655549938759,1.4877136407610447
E2,19,PFNA,Branched,0.20377661858666843,0.13697301214662913,1.4877136407610447
E2,19,PFNA,Linear,0.3884319146672898,0.2610931996755681,1.4877136407610447
E2,19,PFNS,Branched,330.0069851843221,221.82157650682424,1.4877136407610447
E2,19,PFNS,Linear,105.57997214830382,70.96793983437165,1.4877136407610447
E2,19,PFOA,Branched,17.4561292240545,11.733527707069191,1.4877136407610447
E2,19,PFOA,Linear,64.82689155247958,43.57484516934131,1.4877136407610447
E2,19,PFOS,Branched,20.74798380025668,13.94622139086053,1.4877136407610447
E2,19,PFOS,Linear,100.41134382730473,67.49373069936966,1.4877136407610447
E2,19,PFPeA,Linear,52.14402195431186,35.04977068546432,1.4877136407610447
E2,19,PFPeS,Linear,0.0,0.0,1.4877136407610447
E2,19,PFTeDA,Branched,2.58910900415446,1.740327528912078,1.4877136407610447
E2,19,PFTeDA,Linear,0.2953250924343621,0.19850936654939025,1.4877136407610447
E2,19,PFTrDA,Branched,1.6746787114227555,1.1256727541773888,1.4877136407610447
E2,19,PFTrDA,Linear,0.39804611239364696,0.2675555977224388,1.4877136407610447
E2,19,PFTrDS,Branched,127.81980950965976,85.91694396528698,1.4877136407610447
E2,19,PFTrDS,Linear,3.422547818861495,2.3005420701195423,1.4877136407610447
E2,19,PFUnDA,Branched,0.5692376126703577,0.38262579375098177,1.4877136407610447
E2,19,PFUnDA,Linear,0.46791671643541133,0.3145206870564466,1.4877136407610447
E2,19,PFUnDS,Branched,200.98434594233206,135.09612363271594,1.4877136407610447
E2,19,PFUnDS,Linear,17.955987673386346,12.069518744347134,1.4877136407610447
E2,19,Sum,Linear,1825.406345460689,1226.9877047890052,1.4877136407610447
E2,19,Sum EFSA-4,Linear,205.64006218973395,138.22556744491374,1.4877136407610447
E2,19,Sum branched,Linear,1062.592523863871,714.24533240167,1.4877136407610447
E2,19,Sum linear,Linear,762.8138215968174,512.742372387335,1.4877136407610447
E3,19,PFBA,Linear,191.42345074137523,143.90402927248593,1.3302160593356984
E3,19,PFBS,Linear,0.7415976671895147,0.557501664473863,1.3302160593356984
E3,19,PFDA,Branched,0.14649506384762087,0.11012877405853871,1.3302160593356984
E3,19,PFDA,Linear,0.7480795000876932,0.5623744314598633,1.3302160593356984
E3,19,PFDS,Branched,219.74250937152874,165.19309613602678,1.3302160593356984
E3,19,PFDS,Linear,151.03388973215365,113.54087080228082,1.3302160593356984
E3,19,PFDoDA,Branched,2.9152732604379823,2.191578758937741,1.3302160593356984
E3,19,PFDoDA,Linear,0.5861824000722231,0.44066706003005174,1.3302160593356984
E3,19,PFDoDS,Branched,98.88723451530875,74.33922769259937,1.3302160593356984
E3,19,PFDoDS,Linear,13.478590332678262,10.132632393123705,1.3302160593356984
E3,19,PFHpA,Branched,0.4022547249250747,0.3023980368467046,1.3302160593356984
E3,19,PFHpA,Linear,2.9197389994134646,2.1949359120439156,1.3302160593356984
E3,19,PFHpS,Linear,0.3006273138635399,0.22599886067656658,1.3302160593356984
E3,19,PFHxA,Linear,10.395732126641056,7.815070381748826,1.3302160593356984
E3,19,PFHxS,Branched,0.27789638334733674,0.20891071145699178,1.3302160593356984
E3,19,PFHxS,Linear,1.1576412171395483,0.8702655549938759,1.3302160593356984
E3,19,PFNA,Branched,0.18220370045302975,0.13697301214662913,1.3302160593356984
E3,19,PFNA,Linear,0.3473103671917829,0.2610931996755681,1.3302160593356984
E3,19,PFNS,Branched,295.07062337653986,221.82157650682424,1.3302160593356984
E3,19,PFNS,Linear,94.4026932656508,70.96793983437165,1.3302160593356984
E3,19,PFOA,Branched,15.608126988603813,11.733527707069191,1.3302160593356984
E3,19,PFOA,Linear,57.96395882732439,43.57484516934131,1.3302160593356984
E3,19,PFOS,Branched,18.551487661173717,13.94622139086053,1.3302160593356984
E3,19,PFOS,Linear,89.78124448078037,67.49373069936966,1.3302160593356984
E3,19,PFPeA,Linear,46.62376784183822,35.04977068546432,1.3302160593356984
E3,19,PFPeS,Linear,0.0,0.0,1.3302160593356984
E3,19,PFTeDA,Branched,2.3150116274628583,1.740327528912078,1.3302160593356984
E3,19,PFTeDA,Linear,0.2640603473125556,0.19850936654939025,1.3302160593356984
E3,19,PFTrDA,Branched,1.4973879751634085,1.1256727541773888,1.3302160593356984
E3,19,PFTrDA,Linear,0.3559067528555499,0.2675555977224388,1.3302160593356984
E3,19,PFTrDS,Branched,114.28809863167005,85.91694396528698,1.3302160593356984
E3,19,PFTrDS,Linear,3.0602180068504077,2.3005420701195423,1.3302160593356984
E3,19,PFUnDA,Branched,0.5089749755636247,0.38262579375098177,1.3302160593356984
E3,19,PFUnDA,Linear,0.4183804689157828,0.3145206870564466,1.3302160593356984
E3,19,PFUnDS,Branched,179.70703321023973,135.09612363271594,1.3302160593356984
E3,19,PFUnDS,Linear,16.05506766218379,12.069518744347134,1.3302160593356984
E3,19,Sum,Linear,1632.1587495177837,1226.9877047890052,1.3302160593356984
E3,19,Sum EFSA-4,Linear,183.86986962601395,138.22556744491374,1.3302160593356984
E3,19,Sum branched,Linear,950.1006114662655,714.24533240167,1.3302160593356984
E3,19,Sum linear,Linear,682.058138051518,512.742372387335,1.3302160593356984
E4,19,PFBA,Linear,124.1444885874732,143.90402927248593,0.8626894550145116
E4,19,PFBS,Linear,0.4809508070946399,0.557501664473863,0.8626894550145116
E4,19,PFDA,Branched,0.09500693207397704,0.11012877405853871,0.8626894550145116
E4,19,PFDA,Linear,0.48515449179020526,0.5623744314598633,0.8626894550145116
E4,19,PFDS,Branched,142.51034207774876,165.19309613602678,0.8626894550145116
E4,19,PFDS,Linear,97.95051195429271,113.54087080228082,0.8626894550145116
E4,19,PFDoDA,Branched,1.8906518851693792,2.191578758937741,0.8626894550145116
E4,19,PFDoDA,Linear,0.38015882586017236,0.44066706003005174,0.8626894550145116
E4,19,PFDoDS,Branched,64.13166782432823,74.33922769259937,0.8626894550145116
E4,19,PFDoDS,Linear,8.741315117086275,10.132632393123705,0.8626894550145116
E4,19,PFHpA,Branched,0.26087559760474177,0.3023980368467046,0.8626894550145116
E4,19,PFHpA,Linear,1.8935480657529453,2.1949359120439156,0.8626894550145116
E4,19,PFHpS,Linear,0.19496683395096776,0.22599886067656658,0.8626894550145116
E4,19,PFHxA,Linear,6.741978808530945,7.815070381748826,0.8626894550145116
E4,19,PFHxS,Branched,0.18022506781352612,0.20891071145699178,0.8626894550145116
E4,19,PFHxS,Linear,0.7507689173555683,0.8702655549938759,0.8626894550145116
E4,19,PFNA,Branched,0.11816517320047155,0.13697301214662913,0.8626894550145116
E4,19,PFNA,Linear,0.22524235013611088,0.2610931996755681,0.8626894550145116
E4,19,PFNS,Branched,191.36313494713198,221.82157650682424,0.8626894550145116
E4,19,PFNS,Linear,61.223293339216724,70.96793983437165,0.8626894550145116
E4,19,PFOA,Branched,10.122390623009192,11.733527707069191,0.8626894550145116
E4,19,PFOA,Linear,37.591559431480775,43.57484516934131,0.8626894550145116
E4,19,PFOS,Branched,12.031258131193193,13.94622139086053,0.8626894550145116
E4,19,PFOS,Linear,58.226129753935425,67.49373069936966,0.8626894550145116
E4,19,PFPeA,Linear,30.237067571026813,35.04977068546432,0.8626894550145116
E4,19,PFPeS,Linear,0.0,0.0,0.8626894550145116
E4,19,PFTeDA,Branched,1.5013622074639124,1.740327528912078,0.8626894550145116
E4,19,PFTeDA,Linear,0.1712519372437694,0.19850936654939025,0.8626894550145116
E4,19,PFTrDA,Branched,0.9711060148259757,1.1256727541773888,0.8626894550145116
E4,19,PFTrDA,Linear,0.23081739278525262,0.2675555977224388,0.8626894550145116
E4,19,PFTrDS,Branched,74.11964156592575,85.91694396528698,0.8626894550145116
E4,19,PFTrDS,Linear,1.9846533847093841,2.3005420701195423,0.8626894550145116
E4,19,PFUnDA,Branched,0.3300872374855294,0.38262579375098177,0.8626894550145116
E4,19,PFUnDA,Linear,0.27133368010751563,0.3145206870564466,0.8626894550145116
E4,19,PFUnDS,Branched,116.54600127128079,135.09612363271594,0.8626894550145116
E4,19,PFUnDS,Linear,10.41224654784826,12.069518744347134,0.8626894550145116
E4,19,Sum,Linear,1058.5093543539333,1226.9877047890052,0.8626894550145116
E4,19,Sum EFSA-4,Linear,119.24573944812424,138.22556744491374,0.8626894550145116
E4,19,Sum branched,Linear,616.1719165562554,714.24533240167,0.8626894550145116
E4,19,Sum linear,Linear,442.33743779767775,512.742372387335,0.8626894550145116
E2,20,PFBA,Linear,214.087987309154,143.90402927248593,1.4877136407610447
E2,20,PFBS,Linear,0.8294028309847531,0.557501664473863,1.4877136407610447
E2,20,PFDA,Branched,0.16384007940717912,0.11012877405853871,1.4877136407610447
E2,20,PFDA,Linear,0.8366521128980758,0.5623744314598633,1.4877136407610447
E2,20,PFDS,Branched,245.7600224811177,165.19309613602678,1.4877136407610447
E2,20,PFDS,Linear,168.9163022764406,113.54087080228082,1.4877136407610447
E2,20,PFDoDA,Branched,3.2604416144738386,2.191578758937741,1.4877136407610447
E2,20,PFDoDA,Linear,0.6555863962407741,0.44066706003005174,1.4877136407610447
E2,20,PFDoDS,Branched,110.59548308192129,74.33922769259937,1.4877136407610447
E2,20,PFDoDS,Linear,15.074455428067365,10.132632393123705,1.4877136407610447
E2,20,PFHpA,Branched,0.4498816843562034,0.3023980368467046,1.4877136407610447
E2,20,PFHpA,Linear,3.265436096944018,2.1949359120439156,1.4877136407610447
E2,20,PFHpS,Linear,0.33622158782498296,0.22599886067656658,1.4877136407610447
E2,20,PFHxA,Linear,11.626586810435354,7.815070381748826,1.4877136407610447
E2,20,PFHxS,Branched,0.31079931513566134,0.20891071145699178,1.4877136407610447
E2,20,PFHxS,Linear,1.2947059372488703,0.8702655549938759,1.4877136407610447
E2,20,PFNA,Branched,0.20377661858666843,0.13697301214662913,1.4877136407610447
E2,20,PFNA,Linear,0.3884319146672898,0.2610931996755681,1.4877136407610447
E2,20,PFNS,Branched,330.0069851843221,221.82157650682424,1.4877136407610447
E2,20,PFNS,Linear,105.57997214830382,70.96793983437165,1.4877136407610447
E2,20,PFOA,Branched,17.4561292240545,11.733527707069191,1.4877136407610447
E2,20,PFOA,Linear,64.82689155247958,43.57484516934131,1.4877136407610447
E2,20,PFOS,Branched,20.74798380025668,13.94622139086053,1.4877136407610447
E2,20,PFOS,Linear,100.41134382730473,67.49373069936966,1.4877136407610447
E2,20,PFPeA,Linear,52.14402195431186,35.04977068546432,1.4877136407610447
E2,20,PFPeS,Linear,0.0,0.0,1.4877136407610447
E2,20,PFTeDA,Branched,2.58910900415446,1.740327528912078,1.4877136407610447
E2,20,PFTeDA,Linear,0.2953250924343621,0.19850936654939025,1.4877136407610447
E2,20,PFTrDA,Branched,1.6746787114227555,1.1256727541773888,1.4877136407610447
E2,20,PFTrDA,Linear,0.39804611239364696,0.2675555977224388,1.4877136407610447
E2,20,PFTrDS,Branched,127.81980950965976,85.91694396528698,1.4877136407610447
E2,20,PFTrDS,Linear,3.422547818861495,2.3005420701195423,1.4877136407610447
E2,20,PFUnDA,Branched,0.5692376126703577,0.38262579375098177,1.4877136407610447
E2,20,PFUnDA,Linear,0.46791671643541133,0.3145206870564466,1.4877136407610447
E2,20,PFUnDS,Branched,200.98434594233206,135.09612363271594,1.4877136407610447
E2,20,PFUnDS,Linear,17.955987673386346,12.069518744347134,1.4877136407610447
E2,20,Sum,Linear,1825.406345460689,1226.9877047890052,1.4877136407610447
E2,20,Sum EFSA-4,Linear,205.64006218973395,138.22556744491374,1.4877136407610447
E2,20,Sum branched,Linear,1062.592523863871,714.24533240167,1.4877136407610447
E2,20,Sum linear,Linear,762.8138215968174,512.742372387335,1.4877136407610447
E3,20,PFBA,Linear,191.42345074137523,143.90402927248593,1.3302160593356984
E3,20,PFBS,Linear,0.7415976671895147,0.557501664473863,1.3302160593356984
E3,20,PFDA,Branched,0.14649506384762087,0.11012877405853871,1.3302160593356984
E3,20,PFDA,Linear,0.7480795000876932,0.5623744314598633,1.3302160593356984
E3,20,PFDS,Branched,219.74250937152874,165.19309613602678,1.3302160593356984
E3,20,PFDS,Linear,151.03388973215365,113.54087080228082,1.3302160593356984
E3,20,PFDoDA,Branched,2.9152732604379823,2.191578758937741,1.3302160593356984
E3,20,PFDoDA,Linear,0.5861824000722231,0.44066706003005174,1.3302160593356984
E3,20,PFDoDS,Branched,98.88723451530875,74.33922769259937,1.3302160593356984
E3,20,PFDoDS,Linear,13.478590332678262,10.132632393123705,1.3302160593356984
E3,20,PFHpA,Branched,0.4022547249250747,0.3023980368467046,1.3302160593356984
E3,20,PFHpA,Linear,2.9197389994134646,2.1949359120439156,1.3302160593356984
E3,20,PFHpS,Linear,0.3006273138635399,0.22599886067656658,1.3302160593356984
E3,20,PFHxA,Linear,10.395732126641056,7.815070381748826,1.3302160593356984
E3,20,PFHxS,Branched,0.27789638334733674,0.20891071145699178,1.3302160593356984
E3,20,PFHxS,Linear,1.1576412171395483,0.8702655549938759,1.3302160593356984
E3,20,PFNA,Branched,0.18220370045302975,0.13697301214662913,1.3302160593356984
E3,20,PFNA,Linear,0.3473103671917829,0.2610931996755681,1.3302160593356984
E3,20,PFNS,Branched,295.07062337653986,221.82157650682424,1.3302160593356984
E3,20,PFNS,Linear,94.4026932656508,70.96793983437165,1.3302160593356984
E3,20,PFOA,Branched,15.608126988603813,11.733527707069191,1.3302160593356984
E3,20,PFOA,Linear,57.96395882732439,43.57484516934131,1.3302160593356984
E3,20,PFOS,Branched,18.551487661173717,13.94622139086053,1.3302160593356984
E3,20,PFOS,Linear,89.78124448078037,67.49373069936966,1.3302160593356984
E3,20,PFPeA,Linear,46.62376784183822,35.04977068546432,1.3302160593356984
E3,20,PFPeS,Linear,0.0,0.0,1.3302160593356984
E3,20,PFTeDA,Branched,2.3150116274628583,1.740327528912078,1.3302160593356984
E3,20,PFTeDA,Linear,0.2640603473125556,0.19850936654939025,1.3302160593356984
E3,20,PFTrDA,Branched,1.4973879751634085,1.1256727541773888,1.3302160593356984
E3,20,PFTrDA,Linear,0.3559067528555499,0.2675555977224388,1.3302160593356984
E3,20,PFTrDS,Branched,114.28809863167005,85.91694396528698,1.3302160593356984
E3,20,PFTrDS,Linear,3.0602180068504077,2.3005420701195423,1.3302160593356984
E3,20,PFUnDA,Branched,0.5089749755636247,0.38262579375098177,1.3302160593356984
E3,20,PFUnDA,Linear,0.4183804689157828,0.3145206870564466,1.3302160593356984
